"11/10/2019 - 07:34","remote_soil_capacitive","2.11728"
"11/10/2019 - 07:34","gateway_humidity","58.8089"
"11/10/2019 - 07:34","remote_soil_ec","0"
"11/10/2019 - 07:36","gateway_temp","21.8553"
"11/10/2019 - 07:36","remote_e_raw","4095"
"11/10/2019 - 07:36","remote_soil_temp","21"
"11/10/2019 - 07:36","gateway_pressure","1023.68"
"11/10/2019 - 07:36","remote_ec_raw","0"
"11/10/2019 - 07:36","remote_vwc","0.497181"
"11/10/2019 - 07:36","remote_battery","3.35801"
"11/10/2019 - 07:36","remote_temp_raw","610"
"11/10/2019 - 07:36","remote_soil_capacitive","2.05928"
"11/10/2019 - 07:36","gateway_humidity","58.945"
"11/10/2019 - 07:36","remote_soil_ec","0"
"11/10/2019 - 07:37","gateway_temp","21.8502"
"11/10/2019 - 07:37","remote_e_raw","4095"
"11/10/2019 - 07:37","remote_soil_temp","21"
"11/10/2019 - 07:37","gateway_pressure","1023.67"
"11/10/2019 - 07:37","remote_ec_raw","0"
"11/10/2019 - 07:37","remote_vwc","0.497181"
"11/10/2019 - 07:37","remote_battery","3.2291"
"11/10/2019 - 07:37","remote_temp_raw","610"
"11/10/2019 - 07:37","remote_soil_capacitive","2.03994"
"11/10/2019 - 07:37","gateway_humidity","58.6013"
"11/10/2019 - 07:37","remote_soil_ec","0"
"11/10/2019 - 07:39","gateway_temp","21.8451"
"11/10/2019 - 07:39","remote_e_raw","4095"
"11/10/2019 - 07:39","remote_soil_temp","21"
"11/10/2019 - 07:39","gateway_pressure","1023.5"
"11/10/2019 - 07:39","remote_ec_raw","0"
"11/10/2019 - 07:39","remote_vwc","0.497181"
"11/10/2019 - 07:39","remote_battery","3.20332"
"11/10/2019 - 07:39","remote_temp_raw","610"
"11/10/2019 - 07:39","remote_soil_capacitive","2.06733"
"11/10/2019 - 07:39","gateway_humidity","58.5643"
"11/10/2019 - 07:39","remote_soil_ec","0"
"11/10/2019 - 07:40","gateway_temp","21.835"
"11/10/2019 - 07:40","remote_e_raw","4095"
"11/10/2019 - 07:40","remote_soil_temp","21"
"11/10/2019 - 07:40","gateway_pressure","1023.52"
"11/10/2019 - 07:40","remote_ec_raw","0"
"11/10/2019 - 07:40","remote_vwc","0.497181"
"11/10/2019 - 07:40","remote_battery","3.35478"
"11/10/2019 - 07:40","remote_temp_raw","610"
"11/10/2019 - 07:40","remote_soil_capacitive","2.077"
"11/10/2019 - 07:40","gateway_humidity","59.183"
"11/10/2019 - 07:40","remote_soil_ec","0"
"11/10/2019 - 07:42","gateway_temp","21.84"
"11/10/2019 - 07:42","remote_e_raw","4095"
"11/10/2019 - 07:42","remote_soil_temp","21"
"11/10/2019 - 07:42","gateway_pressure","1023.5"
"11/10/2019 - 07:42","remote_ec_raw","0"
"11/10/2019 - 07:42","remote_vwc","0.497181"
"11/10/2019 - 07:42","remote_battery","3.31289"
"11/10/2019 - 07:42","remote_temp_raw","610"
"11/10/2019 - 07:42","remote_soil_capacitive","2.106"
"11/10/2019 - 07:42","gateway_humidity","59.3103"
"11/10/2019 - 07:42","remote_soil_ec","0"
"11/10/2019 - 07:44","gateway_temp","21.8451"
"11/10/2019 - 07:44","remote_e_raw","4095"
"11/10/2019 - 07:44","remote_soil_temp","21"
"11/10/2019 - 07:44","gateway_pressure","1023.52"
"11/10/2019 - 07:44","remote_ec_raw","0"
"11/10/2019 - 07:44","remote_vwc","0.497181"
"11/10/2019 - 07:44","remote_battery","3.33545"
"11/10/2019 - 07:44","remote_temp_raw","610"
"11/10/2019 - 07:44","remote_soil_capacitive","2.12856"
"11/10/2019 - 07:44","gateway_humidity","58.8699"
"11/10/2019 - 07:44","remote_soil_ec","0"
"11/10/2019 - 07:45","gateway_temp","21.8553"
"11/10/2019 - 07:45","remote_e_raw","4095"
"11/10/2019 - 07:45","remote_soil_temp","21"
"11/10/2019 - 07:45","gateway_pressure","1023.45"
"11/10/2019 - 07:45","remote_ec_raw","0"
"11/10/2019 - 07:45","remote_vwc","0.497181"
"11/10/2019 - 07:45","remote_battery","3.31289"
"11/10/2019 - 07:45","remote_temp_raw","610"
"11/10/2019 - 07:45","remote_soil_capacitive","2.12051"
"11/10/2019 - 07:45","gateway_humidity","59.0653"
"11/10/2019 - 07:45","remote_soil_ec","0"
"11/10/2019 - 07:47","gateway_temp","21.8604"
"11/10/2019 - 07:47","remote_e_raw","4095"
"11/10/2019 - 07:47","remote_soil_temp","21"
"11/10/2019 - 07:47","gateway_pressure","1023.54"
"11/10/2019 - 07:47","remote_ec_raw","0"
"11/10/2019 - 07:47","remote_vwc","0.497181"
"11/10/2019 - 07:47","remote_battery","3.16465"
"11/10/2019 - 07:47","remote_temp_raw","610"
"11/10/2019 - 07:47","remote_soil_capacitive","2.05605"
"11/10/2019 - 07:47","gateway_humidity","58.3256"
"11/10/2019 - 07:47","remote_soil_ec","0"
"11/10/2019 - 07:48","gateway_temp","21.8654"
"11/10/2019 - 07:48","remote_e_raw","4095"
"11/10/2019 - 07:48","remote_soil_temp","21"
"11/10/2019 - 07:48","gateway_pressure","1023.57"
"11/10/2019 - 07:48","remote_ec_raw","0"
"11/10/2019 - 07:48","remote_vwc","0.497181"
"11/10/2019 - 07:48","remote_battery","3.32256"
"11/10/2019 - 07:48","remote_temp_raw","610"
"11/10/2019 - 07:48","remote_soil_capacitive","2.14145"
"11/10/2019 - 07:48","gateway_humidity","58.7057"
"11/10/2019 - 07:48","remote_soil_ec","0"
"11/10/2019 - 07:50","gateway_temp","21.8604"
"11/10/2019 - 07:50","remote_e_raw","4095"
"11/10/2019 - 07:50","remote_soil_temp","21"
"11/10/2019 - 07:50","gateway_pressure","1023.5"
"11/10/2019 - 07:50","remote_ec_raw","0"
"11/10/2019 - 07:50","remote_vwc","0.497181"
"11/10/2019 - 07:50","remote_battery","3.35478"
"11/10/2019 - 07:50","remote_temp_raw","610"
"11/10/2019 - 07:50","remote_soil_capacitive","2.08022"
"11/10/2019 - 07:50","gateway_humidity","58.6134"
"11/10/2019 - 07:50","remote_soil_ec","0"
"11/10/2019 - 07:51","gateway_temp","21.8807"
"11/10/2019 - 07:51","remote_e_raw","4095"
"11/10/2019 - 07:51","remote_soil_temp","21"
"11/10/2019 - 07:51","gateway_pressure","1023.46"
"11/10/2019 - 07:51","remote_ec_raw","0"
"11/10/2019 - 07:51","remote_vwc","0.497181"
"11/10/2019 - 07:51","remote_battery","3.16465"
"11/10/2019 - 07:51","remote_temp_raw","610"
"11/10/2019 - 07:51","remote_soil_capacitive","2.06411"
"11/10/2019 - 07:51","gateway_humidity","59.003"
"11/10/2019 - 07:51","remote_soil_ec","0"
"11/10/2019 - 07:53","gateway_temp","21.8604"
"11/10/2019 - 07:53","remote_e_raw","4095"
"11/10/2019 - 07:53","remote_soil_temp","21"
"11/10/2019 - 07:53","gateway_pressure","1023.44"
"11/10/2019 - 07:53","remote_ec_raw","0"
"11/10/2019 - 07:53","remote_vwc","0.497181"
"11/10/2019 - 07:53","remote_battery","3.35478"
"11/10/2019 - 07:53","remote_temp_raw","610"
"11/10/2019 - 07:53","remote_soil_capacitive","2.06894"
"11/10/2019 - 07:53","gateway_humidity","58.7331"
"11/10/2019 - 07:53","remote_soil_ec","0"
"11/10/2019 - 07:55","gateway_temp","21.8756"
"11/10/2019 - 07:55","remote_e_raw","4095"
"11/10/2019 - 07:55","remote_soil_temp","21"
"11/10/2019 - 07:55","gateway_pressure","1023.4"
"11/10/2019 - 07:55","remote_ec_raw","0"
"11/10/2019 - 07:55","remote_vwc","0.497181"
"11/10/2019 - 07:55","remote_battery","3.36123"
"11/10/2019 - 07:55","remote_temp_raw","610"
"11/10/2019 - 07:55","remote_soil_capacitive","2.06894"
"11/10/2019 - 07:55","gateway_humidity","58.8153"
"11/10/2019 - 07:55","remote_soil_ec","0"
"11/10/2019 - 07:56","gateway_temp","21.8705"
"11/10/2019 - 07:56","remote_e_raw","4095"
"11/10/2019 - 07:56","remote_soil_temp","21"
"11/10/2019 - 07:56","gateway_pressure","1023.35"
"11/10/2019 - 07:56","remote_ec_raw","0"
"11/10/2019 - 07:56","remote_vwc","0.497181"
"11/10/2019 - 07:56","remote_battery","3.27744"
"11/10/2019 - 07:56","remote_temp_raw","610"
"11/10/2019 - 07:56","remote_soil_capacitive","2.0625"
"11/10/2019 - 07:56","gateway_humidity","59.3595"
"11/10/2019 - 07:56","remote_soil_ec","0"
